price,bedrooms,bathrooms,sqft_living,sqft_above
554729,4,2.5,2020,1730
868000,4,2.5,2020,1730
427000,3,2.5,1830,1520
455000,4,1.75,1920,960
595000,2,1.75,1280,1280
400000,4,2.5,3130,3130
770000,4,2.5,3920,3920
742500,4,2.75,3100,2000
1.25E+06,4,2.5,3220,1680
375000,3,2,1670,1670
1.56E+06,4,2.5,2700,2700
545000,4,2,5461,3265
1.05E+06,4,3.25,4400,4400
1.57E+06,3,1.75,2190,2190
178000,4,1.5,1200,1200
262500,3,1.75,1470,1470
730000,3,1.75,1650,1650
395000,5,1.75,1840,1360
355000,3,1,1210,1210
299990,3,2.5,1870,1870
1.13E+06,4,3.25,3890,3150
425000,4,2.25,2660,2660
349000,2,1,1150,1150
554950,4,1.75,1740,870
326000,6,3,2580,1880
580000,4,1.75,1720,1420
699000,3,2.5,2740,1510
757000,3,2.75,2610,1630
335000,3,1.75,1400,1400
660000,3,2,2570,1970
540000,4,2.75,2830,2830
320000,5,2.25,2630,2630
280000,3,2.5,1580,1580
324000,3,2,1540,1540
300000,3,1,2120,1060
360000,3,1.75,1830,1830
600000,3,2.5,2260,2260
950000,4,1.75,2500,1500
599950,3,3.25,1830,1830
190000,4,1,1190,890
350000,4,1.75,2310,1780
522000,3,1,1230,1230
850000,3,2.5,2940,2940
308000,3,1,1010,1010
1.02E+06,6,2.25,2550,2550
397500,3,1,1480,1480
186000,3,1.75,1460,1040
436500,5,3,3110,1790
710000,3,2,2140,1070
1.38E+06,5,3.25,3450,1860
450000,3,2.25,1960,1960
375000,4,2.75,1890,980
315000,2,1,2080,1040
467500,3,1,1700,1700
330000,3,1,1140,1140
665000,3,2.5,3136,3136
760000,4,3.25,2590,2590
469000,3,1.75,1480,1000
408000,3,3,1500,1120
851000,3,2.75,2660,1330
410000,2,2,1350,1350
235000,2,1,860,860
207100,2,1,1000,1000
560000,4,2.5,2480,1510
903000,3,2.75,3860,3860
998500,3,1.75,2140,1690
268500,4,1.75,1820,1120
494950,2,1.75,2220,2220
1.13E+06,4,2.5,2660,2660
250000,3,2,1470,1470
449000,4,1.75,2350,1250
1.23E+06,3,2.25,2980,2530
325000,4,2,1870,1870
506000,5,3,2430,1370
751000,4,2.5,2790,2790
280000,3,2.5,1370,1370
1.12E+06,4,2.25,4470,4470
580000,3,1.75,2040,2040
665000,4,2.25,2340,1700
450000,4,2.5,2520,2520
389900,4,1,1710,1710
427000,3,1,1200,1200
265000,3,1.75,1330,1330
398000,3,1.5,1310,1310
354000,6,3.5,3020,3020
339950,4,2.5,2260,2260
399000,2,1,790,790
325000,2,2,970,970
998800,3,2,2250,2250
350000,4,2.5,1530,1530
1.00E+06,4,1.75,1780,1780
561000,3,2.5,2120,2120
245000,2,1,1500,1190
570000,2,1,1500,1190
845000,4,3,2390,1460
314500,4,2.5,2390,2390
650000,3,1.75,2920,1620
298000,2,1,850,850
500000,2,1,930,930
870000,4,2.5,3340,2470
299000,2,1,710,710
527000,3,2.25,2240,1440
420000,3,1,1060,1060
290000,3,2.5,2360,2360
1.66E+06,4,2.75,3520,1950
499990,3,1.75,1730,1220
315000,3,1.75,1170,720
425000,4,2.25,3680,3680
630000,3,2.5,2900,2900
365000,3,1.75,1290,1290
774000,4,2.75,2010,2010
368888,3,1.5,1490,1490
339500,4,2.5,1930,1930
344950,4,1.75,2240,1120
450000,3,2,2320,2320
814950,4,2.75,2990,2990
299900,4,2.5,2200,2200
315000,3,2,1500,1500
880000,3,1.75,3860,1930
195000,3,1.5,1430,1030
910000,5,2.75,3750,3750
540000,5,2.5,3100,3100
306000,3,2.5,1870,1870
272000,4,2.25,2040,1580
1.30E+06,5,3.5,3700,2750
450000,3,1.75,3150,2370
450000,3,2.5,1990,1990
310000,4,1,1740,1740
530000,2,2.25,2080,1180
435000,4,2.5,2060,1560
485000,3,2,1590,1590
690000,3,1.5,1760,1760
305000,4,2.5,1620,1620
300000,3,1.75,1210,1210
289950,4,3,2040,1490
575000,3,2.5,2270,2270
1.82E+06,4,4.5,6640,6640
219000,3,1.5,1060,1060
265000,4,3,1940,1940
1.11E+06,5,3.25,3070,2050
200000,3,1,930,820
545000,4,2.75,2180,1210
378000,3,2.5,2130,2130
388000,2,1.75,800,800
425000,4,2.25,2200,1250
536000,2,1.5,1130,1030
1.18E+06,3,2.5,1970,1100
629950,3,2.5,1680,1120
465000,4,1.75,1470,980
545000,4,2.25,2390,2390
592000,4,2.5,2300,2300
446000,4,2,2280,1140
375000,3,2.5,1330,1330
632500,5,2.5,2640,2640
459950,4,1.75,2430,1780
485000,4,2.5,2470,2470
255000,3,1,1440,1440
251750,3,2,1320,1320
725000,3,2.5,2810,2810
460000,3,3.25,1370,1370
625000,3,2.5,2000,1040
530000,3,1.75,1980,1980
394950,3,2.5,2050,2050
324950,4,1.75,2320,1160
330000,3,2.25,1960,1750
220000,4,1.75,1910,1910
685000,3,3.25,2030,2030
500000,3,2.25,2210,1730
368000,4,2.75,2610,1360
825000,3,2.25,2520,1550
660000,6,1.75,1840,1060
253000,3,1.75,1570,1570
392500,4,2.75,2400,1320
605000,3,1.75,1930,1930
215000,3,1,1160,1160
650000,4,2.5,2820,2820
877500,4,2,3060,2040
232500,3,1,1320,880
234000,2,2,1200,1200
380000,3,1.75,1560,1250
420000,5,2.25,3070,2730
399950,3,1,1040,1040
256750,3,2.5,1990,1570
535000,3,2.5,1690,1690
515000,3,2,1810,1810
770000,4,1.75,2520,1640
256000,3,2.5,1570,1090
489900,3,1,1680,1680
165000,3,1.5,1250,1250
220000,3,1.5,1280,1280
575000,4,2.5,4620,4620
375000,3,2.5,1580,1580
422250,3,1.75,1650,1300
420000,3,1.75,1660,1380
608000,4,2.5,2410,2410
620000,3,2.25,1720,1450
850000,3,2.5,3120,1940
463000,4,2.5,2680,1340
750000,5,1.75,2640,1400
1.07E+06,3,3.25,3730,3730
290000,3,2,1700,1700
525000,4,1.75,2280,1250
319000,3,2.25,1220,1220
592500,6,4.5,3500,3500
350000,3,2.5,2010,2010
454900,3,1.75,2130,1430
272000,4,2.25,1800,1800
357500,3,1,1070,1070
285000,3,1.75,1020,1020
280000,4,2,1600,1600
477000,4,1.5,1380,1080
750000,3,2.25,3270,3270
595000,4,2.5,2100,1400
525000,3,2.25,2110,2110
319000,3,1.75,1640,1640
225000,3,2,1320,1320
485000,4,2.5,2420,1210
341000,3,1,1390,1390
674000,3,3.25,2320,1930
442250,3,2.5,2170,2170
591000,4,2.25,2710,2710
276000,3,2,1450,1450
394000,3,2.5,1370,1370
355000,3,2.5,1810,1070
260000,3,2.5,1420,1020
300000,3,2.75,2090,1340
310000,3,2.75,2090,1340
209000,3,1,1330,1330
344950,3,2,1330,1330
230000,5,2,1910,1110
336950,3,1.75,2310,1410
700000,3,2.75,2500,1390
230000,3,2,1310,1310
443500,4,2.5,2040,2040
471000,4,2.5,2040,2040
595000,3,2.25,2400,1400
470000,3,1,1400,1400
600000,4,1.75,1700,1700
1.38E+06,4,3.75,3160,3160
427800,3,1.75,1340,1340
445000,4,2,1470,1470
382000,3,1.75,1790,1790
577000,3,1.5,1560,1200
427000,3,2.5,2620,2620
255000,3,1,1580,1100
240000,3,1,1090,1090
1.23E+06,5,3.25,3240,2500
435000,4,1.75,2520,1260
1.45E+06,3,1.75,2230,2230
425000,4,3,2430,2430
393000,2,1,1020,1020
264950,4,1,1810,1410
746500,4,2.5,3460,3460
450000,3,1,2020,1170
229950,3,2,1410,1410
425000,2,1,750,750
2.56E+06,4,2.5,5300,4570
1.40E+06,4,3.5,4380,4380
753000,3,2.25,2290,2290
310000,2,1,720,720
395000,2,1,1200,600
725000,3,2.5,2620,2620
295000,4,3,2120,2120
225000,3,1.75,1580,1580
1.70E+06,3,3.25,4160,3690
431000,3,2.25,1830,1460
358500,3,2.5,2000,1360
595000,2,1,980,980
468000,4,2.5,3040,3040
260000,4,1,1740,1020
375000,3,2,1450,1450
295000,3,2.5,1560,1560
403900,4,2.5,2050,1690
269950,3,1.75,1760,1460
640000,3,3.5,1740,1310
221000,3,1,910,910
255000,3,1.75,1700,1700
300000,4,2.5,2620,2620
270000,3,2.25,1500,1500
575000,4,1.75,1630,1160
246900,3,1.5,1370,1370
635000,2,2.5,1390,1130
450000,3,2,1540,1540
215000,3,1,1190,1190
785000,3,3.5,4500,4500
522500,4,3,2370,1380
150000,2,1.5,1360,1360
199950,2,1.75,870,870
3.00E+06,4,4.25,4850,3850
379900,3,2,3110,3020
950000,4,2.5,3700,3700
865000,6,2.75,3500,2430
785000,3,1.75,1670,1670
245700,3,2.25,1640,1180
951000,3,2.25,3400,3400
499950,3,1.75,2060,1030
257000,3,1.75,1330,1330
549000,3,2,2330,1580
1.60E+06,3,2.75,3040,3040
1.40E+06,5,3.75,3700,2900
619000,3,2,1990,1430
311000,5,3,2020,1220
600000,5,2.25,2980,1580
1.08E+06,4,3.5,3990,3990
436000,2,1,790,790
205000,2,1,1060,1060
514000,3,2.25,2260,1450
530000,2,2.5,1900,1900
511000,5,2.5,3361,3361
2.10E+06,4,1.75,3550,3550
370000,5,2.5,2740,2740
500000,4,1.75,2040,1020
710000,4,2.5,4070,4070
270000,1,1,720,720
415000,3,1.75,2000,2000
1.80E+06,5,4.5,4400,3390
236000,3,1.75,1300,1300
278000,2,2.5,1420,1420
312000,3,2.25,1540,770
539000,3,2.25,1540,770
498000,3,3,2360,1780
857000,4,3,3720,3720
780000,3,1.75,1690,1690
650000,3,2,2300,1150
559500,4,1.75,1650,1650
219950,2,1,990,990
671500,4,2.25,2130,2130
813000,4,2.5,3320,3320
182000,3,2.25,1960,1290
203700,2,1,770,770
740000,4,1.75,2010,2010
230000,2,1,800,800
128000,3,1,910,910
345000,3,1,1200,1200
663000,4,2.5,3570,3570
329950,3,2.5,1820,1820
1.05E+06,3,2.25,2930,2670
402300,3,1.75,1480,870
492000,4,2.5,3305,2245
448000,4,2.5,2230,1650
273000,3,1,1560,1560
335000,3,1,1030,880
695000,3,3.75,2380,1690
279000,3,1,1010,1010
485000,2,1.75,2060,1030
383000,4,2.5,2370,2370
490000,4,2.5,2242,2242
240000,2,1.5,1078,1078
285000,2,1,890,890
524950,3,1.5,2700,2120
729000,4,2.5,2450,2450
460000,3,1.75,1420,1420
687500,3,1.5,1280,1280
1.17E+06,5,2.75,2910,1780
825000,4,2.25,2430,2430
314950,2,2.5,1860,1860
470000,3,2,1800,1800
500000,3,1.5,1960,1020
313000,3,1.5,1550,1550
445000,2,1,840,840
300000,4,1.75,2080,1330
619500,4,2.5,2210,1480
305000,3,1.5,1210,610
874000,3,2.5,1350,1350
477500,3,2,1860,1860
700000,3,2,1940,1090
515000,4,3.5,3400,3400
590000,4,2.5,2240,2240
205000,3,1.75,1170,1170
310000,3,3.25,3130,2190
442500,2,2.25,1510,1510
1.08E+06,4,3.5,3740,3740
530000,4,2.5,2690,2690
343500,4,1.75,1760,1180
334900,4,1.75,2180,1270
544300,4,1.75,1560,1560
370000,3,2.5,1780,1780
245000,3,1.75,1260,1260
535000,4,1.75,1570,1570
202000,2,1,740,740
490000,4,2.25,2020,1710
651500,4,1.5,1500,1420
270000,4,2.5,1670,1170
1.16E+06,3,3.5,3620,2920
289000,2,1.5,1010,860
240000,3,1.5,1460,1460
790000,3,1.75,1790,1350
350000,3,2.25,1760,1760
246950,3,3.5,1790,1480
400000,3,1,1050,1050
533000,4,2.5,2590,2590
198400,3,1,1040,1040
495000,4,2.5,4060,2790
862000,4,2.5,3190,3190
870000,4,2.5,3190,3190
875000,4,1.75,2180,2180
317000,6,3.5,2120,2120
325000,4,2.75,2110,2110
615000,2,1.5,1210,1210
334950,4,2.5,2410,2410
775000,3,2.5,1980,1980
600000,4,2.5,2370,1600
565000,3,1.75,1720,1270
292500,2,1,750,750
825000,3,2.25,2510,1810
495000,3,2.5,2577,2577
525000,3,1.5,1540,1540
438600,1,1,720,720
507000,3,2.25,1810,1450
275900,3,1.75,1380,1380
1.17E+06,4,2.5,2570,2570
275000,4,1.75,1690,1690
355000,3,0.75,1420,860
233000,4,2,2130,1250
666000,3,2.5,3000,2110
317500,4,2.5,2150,1360
420000,4,2,2280,1270
290000,4,2,1560,1560
320000,3,2,1880,940
650000,3,2.5,2320,2320
325000,3,1.75,1010,1010
165000,3,1,1120,1120
500000,3,1.75,1560,1560
443000,4,1.5,1860,1860
213400,3,1.5,1150,1150
480000,4,1.75,1920,1920
275000,4,2.25,2490,1460
299880,3,2.5,1460,1460
499950,3,3.5,1820,1430
1.71E+06,5,3,4290,2480
550000,4,2.75,2230,1480
300000,4,2.5,2070,2070
920000,3,1.75,2480,1240
2.30E+06,4,3.25,4110,2720
620000,4,2.75,2290,1550
253500,3,1,1220,1220
978000,4,2.75,2620,1720
387500,4,2.5,3190,3190
325000,3,1,850,850
568000,3,2.5,1740,1740
525000,4,2.5,2140,2140
560000,3,2.5,2070,2070
394000,3,2.5,1680,1680
484950,2,1,1000,1000
1.30E+06,3,2.75,3340,2550
315000,3,2.5,1260,1260
590000,4,2.25,2430,2430
106000,1,1,560,560
751000,3,2.5,3380,3380
474000,2,1,1100,1100
189000,2,2,1700,850
440500,3,2.5,1600,1600
1.02E+06,3,2.5,2605,2090
589000,2,2,1850,1850
273000,3,2.25,1830,1830
950000,3,3.25,3050,1650
277700,2,1.5,1240,1200
299900,3,2.25,2100,2100
235000,3,1,1250,1250
464000,2,2,1230,1230
281000,3,1.75,1690,1690
320000,3,1,1520,1520
282000,4,2,1890,1890
745000,4,1.75,1990,1990
245000,3,1.75,1480,1480
250000,3,1.75,1480,1480
470000,3,2.5,2120,1770
216650,3,3.5,1480,1300
440000,3,1,1250,1250
590000,4,2.5,2010,2010
935000,5,2.5,3150,1800
848000,3,3.5,3010,3010
827500,5,4.25,3920,3000
1.13E+06,6,3,2880,2180
630000,2,2.25,2550,1720
340000,5,1,1120,1120
570000,4,2.75,3140,1900
2.75E+06,4,4,4130,2860
514500,4,2.5,2990,1740
360000,2,1,1120,1120
228900,4,1.5,1570,1570
660000,3,2.75,2210,2210
647000,4,2.5,2390,2390
366000,3,1.75,1520,1520
354000,5,1.75,1830,1060
850000,4,3.5,2640,2640
496700,3,2.5,1740,1740
300000,3,2,1550,1550
390000,3,1,1040,1040
350000,3,2.25,1640,1640
561000,3,2.25,1640,1640
475000,3,1.75,1260,1260
275000,3,1.5,1170,840
290000,3,1.75,1590,1090
199000,3,2.5,1750,1330
279900,4,2.5,1770,1770
1.66E+06,4,2.25,3530,2860
405000,3,2.5,2160,1360
615000,4,2.25,2360,2360
268000,3,1.75,1980,1180
451000,4,1.5,1620,1620
850000,2,2.75,2700,2700
1.18E+06,5,2.25,3270,2470
245000,2,1,870,870
450000,2,1.75,840,700
370350,3,3.5,1340,1080
543000,3,2.5,1540,1540
265000,2,2,1650,1650
497000,3,2.5,2630,2630
419000,4,2.25,1880,1100
545800,4,2.5,1980,1980
403000,3,1,1500,1000
195000,3,2,1230,1230
1.13E+06,4,2.5,2520,1670
255000,5,1.75,1970,1170
500000,2,1.5,1520,1520
855000,4,2.75,2600,1300
390000,4,2,2290,2290
339000,3,2,1979,1329
1.33E+06,4,3.5,2170,2170
429900,4,1.5,1820,1190
370900,3,1.5,1200,1200
457500,3,1,1210,1210
499000,4,2.5,1970,1440
225000,2,1,1040,1040
615000,3,1.75,1920,1070
455000,2,1.5,1020,1020
458000,3,1,1660,1060
580000,3,2.25,1670,1220
966000,5,4.5,3810,3810
240000,4,1.75,2020,1010
229050,1,1,420,420
328500,3,2.25,1390,1390
319000,3,1.5,2010,1110
650000,4,2,1820,1640
398500,3,2.5,1630,1630
250000,1,1,800,680
815000,3,2,2270,2270
1.07E+06,3,2.75,2290,1950
510000,3,2.25,2750,1870
156000,2,1.75,590,590
254500,4,2.75,2570,1720
760000,3,2.5,2050,1600
210000,3,2.5,1610,1610
349950,3,2.5,2140,2140
676000,3,2,1730,1730
475000,4,3.5,2440,1940
880000,4,2.75,3220,2320
1.21E+06,4,3.25,4330,4330
420000,3,1.5,1780,1030
607000,3,1,1230,1230
475000,4,1.75,2160,2160
395000,2,1.75,1400,710
650000,4,1.75,1900,1180
625000,5,2.75,2910,1510
849000,3,3,2960,2960
429950,3,1.5,2010,1570
825000,3,2.5,3760,3230
505000,2,1,1020,1020
265000,2,1,1290,1290
283000,3,1,890,890
560000,3,2.75,1620,1140
765000,4,2.5,3360,3360
610000,5,2.75,2930,1520
589000,3,2.5,2940,1710
192500,3,1,1080,1080
3.20E+06,3,3.25,4560,2760
550000,3,1,1010,860
460000,2,1.5,1790,1280
264500,4,2.25,2060,1200
339000,3,1,1150,1010
950000,4,3.5,4030,4030
677500,3,1.75,2020,2020
690000,4,2.5,2740,2740
312000,4,2.25,1930,1430
840000,5,1.75,2500,1560
357500,3,3.5,2080,2080
675000,3,1.5,1460,980
515000,3,2.75,3290,3290
491234,4,2.5,1540,1540
290000,3,2,1310,1310
490000,4,2.5,2120,1280
810000,4,2,2920,1520
252000,3,1.5,1150,1150
299999,3,2.5,2380,2380
400000,3,2.75,2220,2220
530000,5,2,3020,1860
357000,3,2,2460,2460
365000,3,1.75,1820,1030
804000,4,2.5,2620,2620
808250,3,2,1750,1010
360000,4,2.5,2020,2020
240000,3,1.75,1240,1240
335000,2,2,1380,1380
380000,3,1.75,1920,1920
350000,3,1.75,1680,1070
194000,3,1,1400,1400
310000,3,1,1240,1090
315000,3,1.75,1410,1410
258950,3,1.75,1440,1440
479000,2,2.25,1230,1020
510000,5,1.5,1550,1550
400000,3,2,1760,1760
1.45E+06,4,3.5,5000,3610
680000,5,2,2140,2020
1.75E+06,6,3,3510,3510
335000,3,1.75,2010,1500
460000,5,2.5,3390,1750
440000,4,2.25,2160,1080
412250,2,2,1300,1300
185000,3,1.5,1280,1280
286500,3,2,1840,1040
422000,4,2.5,3200,3200
408000,3,2.25,2800,2800
306500,2,1,1390,1390
359900,4,2.5,2600,2600
560000,3,2.5,1960,1960
259875,3,1,1250,1250
385000,3,1,1250,1250
188000,1,1,550,550
1.14E+06,4,3.25,2500,1960
255000,3,1,1250,1250
1.19E+06,4,2.75,3020,3020
635200,4,1.75,1640,920
355000,3,1.75,1870,1870
544000,3,2.5,1760,1760
402000,3,1.5,1320,1320
575000,4,1.5,1430,1430
216000,3,1.75,1580,1580
1.20E+06,4,3.5,4170,4170
850000,4,3.25,3090,3090
238000,3,2,1020,720
625000,4,1.75,2180,2020
1.11E+06,5,3.25,3350,2510
820000,3,2.5,2510,2510
355000,3,2.5,1880,1250
495000,4,1.5,1810,1210
1.30E+06,5,2.5,4170,4170
398750,3,2.5,2230,2230
835000,4,2.5,3650,3650
705000,6,2.75,2830,1430
625000,4,1.5,2120,2120
550000,4,2.5,2090,2090
540000,3,1.5,2600,1400
519000,2,1,830,830
311000,4,2.5,1975,1975
305000,4,2.5,1900,1420
395000,4,2.75,2640,2640
275000,4,1.5,1610,1010
450000,3,3.25,1770,1430
324000,2,1,1070,1070
2.80E+06,5,3.25,4590,3590
565000,4,1,1540,1540
373000,4,1.75,1590,1590
613000,2,2,1170,1170
614000,4,2.25,2880,1920
595000,4,1.75,2510,1680
440000,2,1,1280,850
425000,3,1.5,1570,1570
407000,2,1,740,740
472000,3,1.5,1740,1740
472000,3,2.5,1180,1180
1.25E+06,5,2.75,2960,2160
412000,3,1.75,1880,940
717000,3,1,1150,1150
425000,3,1,1320,1320
299999,4,2,1640,820
254000,3,2,1470,1470
178500,3,1,900,900
800000,3,1.75,1510,1230
420000,3,1,1440,720
319900,2,1,1380,1380
350000,2,1.5,1150,1150
968000,6,2.75,3610,2070
491000,3,2,1250,1250
948000,3,2.5,3510,3510
900000,3,2.5,2260,1700
270000,3,1.75,2840,1420
198000,3,1.5,1430,820
250000,2,1,1420,1420
615000,4,2.5,2120,2120
550000,3,2.5,2080,2080
190000,2,2.5,1370,1370
629000,4,2.25,1900,1280
434000,3,1.75,1660,1660
415885,3,1,1310,1310
550000,3,2.5,1840,920
272000,1,0.75,1040,580
665000,3,2.5,2610,2610
510000,3,2,1990,1990
530000,3,2,3080,1740
355000,3,1,1200,1200
255000,4,1,1250,1250
790000,4,2.75,2640,2640
695000,5,1.75,1790,1790
255000,2,2,1140,1140
410000,3,2.25,1790,1380
650000,4,2.75,1910,1420
675000,4,1.75,1530,1530
332888,2,2.5,1050,950
300000,3,1.75,1730,1130
320000,4,1.5,1100,1100
342500,5,2.25,2100,1050
752875,4,2.5,2800,2800
1.73E+06,5,3.5,5000,3410
255000,1,0.5,880,500
244000,3,2.5,1470,1470
1.42E+06,5,3.25,3950,3430
218000,3,1,980,980
359000,4,1,2180,2180
840000,4,2.75,3040,3040
900000,5,3.75,4130,3170
205000,4,1.75,1850,1850
205000,3,2.5,1600,1600
500000,2,1.5,2070,1370
510000,4,2.5,3180,3180
1.14E+06,6,4.25,6900,4820
1.55E+06,4,2.25,2640,2080
210000,3,1.5,1920,1920
597500,3,1.75,2030,1600
400000,2,1,1140,1140
412000,3,1,1660,1260
299950,2,1.5,1390,1390
1.08E+06,4,3,2490,1690
422500,4,2.5,2550,2550
410000,3,2,1270,1270
1.40E+06,4,3.25,2980,2140
245000,3,2,1470,1470
720000,4,3,3550,2180
315000,2,1,780,780
191950,2,2.5,1390,1390
455000,4,2.5,2440,2440
523000,3,1.5,1260,1260
250000,3,2.25,1640,1640
294000,3,3,1670,1140
490000,3,2.25,2380,2040
310000,4,1,1030,1030
265000,3,1.5,1560,1560
402000,4,1.75,1640,1010
705000,2,2.5,2200,2200
589450,4,2.5,3190,3190
219950,3,1.5,1200,1200
750000,3,2.25,2250,1510
478000,2,1.75,1960,980
170000,3,1,1250,1250
489950,4,2.25,2640,2640
1.37E+06,2,2.25,2460,1930
319950,3,2.5,1700,1700
208417,2,1,840,840
410000,4,2,1900,950
590000,4,2.75,2160,1080
648000,3,1.75,1610,1610
255000,3,2.5,1720,1720
465000,4,2.75,2190,2190
622000,4,1.75,3020,1510
306000,3,1.75,1980,1980
617000,3,2.5,1880,1880
438750,3,1.75,1610,1610
1.28E+06,4,3,3260,2300
995000,5,3.25,3970,2970
1.58E+06,4,2.5,4570,4570
635000,5,2.75,2620,1710
215000,3,1,1180,1180
530000,3,2.5,1365,1315
295000,2,1,720,720
245000,3,2.25,1350,930
400000,6,2.5,3060,1530
303000,3,2.75,1850,1850
330000,3,1.75,1320,1320
700000,3,1.75,1990,1990
126000,1,1,610,610
850000,4,1,2500,2500
405000,3,2,1440,1440
869900,6,4.5,2750,1770
485000,3,1.75,1790,1790
400000,2,2,1050,720
299950,3,2.5,1780,1780
585000,4,2.5,2200,2200
495000,4,2,1720,1470
2.20E+06,5,4.5,5840,4570
447000,3,2.25,1520,1520
206000,3,1,1320,1320
500000,3,1,1070,950
302500,4,2.5,1990,1990
1.25E+06,4,4.25,4980,3080
391000,2,1,890,890
250000,3,2,1440,1440
435000,4,2.5,2440,2440
160000,4,2.25,1800,1440
451000,5,3,2260,1330
206000,2,1,810,810
590000,4,2.75,2240,1540
695000,3,2.5,4560,3800
350000,3,1.5,1550,1550
1.24E+06,5,3.5,3180,2420
395000,6,2.25,2950,1700
419000,5,3,2190,2190
592350,2,2,1570,1570
855000,5,3.25,3420,2620
771000,4,2.5,2420,2420
325000,3,2.25,1570,1570
1.85E+06,5,3.25,3680,2630
545000,4,1.75,1910,1210
615000,3,1.75,1780,990
625500,2,1,2160,1300
232000,3,1.5,1460,1460
168000,3,1.5,1370,1370
238000,3,1.5,1370,1370
260000,3,2.5,1500,1500
460000,3,1.75,1210,1210
900000,3,2.5,2850,1680
289950,3,1,1090,1090
265000,3,1.75,1450,1450
465000,4,2.25,1820,1340
370000,3,1.5,1320,1320
240000,2,1.5,1670,1670
232000,4,2,1440,1440
237502,3,1,980,980
1.28E+06,4,3.5,4340,2850
957000,4,2.25,2860,1430
218000,3,1.5,1140,1140
205000,3,1.5,1120,1120
350000,3,3.25,1460,1130
256000,4,2.5,2050,2050
275000,3,1,1250,1000
372000,4,2.5,2520,2520
688888,3,3.25,2580,1760
170000,2,1,1200,1200
530000,5,2.25,2140,1070
905000,4,3.25,3440,3440
365000,4,2.5,1800,1080
312000,4,2.5,1790,1290
400000,2,1.75,1250,1250
278750,2,2,800,800
510000,3,2,1410,1410
527700,2,2.25,1330,1330
740000,4,2.75,2890,2190
512000,4,2.5,2550,2550
362000,5,2.5,2880,2880
225000,3,1,660,660
491500,3,2.25,1470,1470
429950,4,1.75,1700,1320
375000,3,1,1040,1040
199400,2,1,880,880
364900,4,2.5,2490,2490
324950,3,1.5,1210,1210
467000,5,2,2080,1040
380000,3,1,1380,1380
250000,3,2.25,1620,1620
700000,4,1,1680,1680
206990,3,1,1330,1330
670000,3,1.75,1730,970
315000,2,1,790,790
319950,3,2.5,2240,2240
419000,3,1.5,1500,1500
205000,3,2,1800,1800
335000,4,2.5,1980,1980
397000,3,1.75,1340,1340
370000,2,1,750,750
330000,4,2.25,1790,1170
1.79E+06,4,3.5,5490,2910
399000,3,2,1940,1140
400000,4,1.75,2670,2670
249900,3,2,1220,1220
717000,3,1.5,1310,1090
319000,4,2.5,1930,1930
635000,4,3,2100,2100
355000,3,1,1180,1180
1.60E+06,5,3.25,4320,4320
585000,4,1.75,3140,2320
320000,3,2,2320,1160
305495,3,1.75,2110,2110
240000,4,2,1790,1670
199950,5,2.5,1740,1740
1.62E+06,4,3.25,3820,3820
770000,3,3.5,2050,1750
255000,4,2.25,1680,1680
289000,4,2.25,1930,1930
494500,4,3,3760,2470
746000,3,2.25,2370,1650
385000,4,3,2120,2120
688100,4,2.5,2370,2370
870300,4,2.5,2350,1690
310000,3,1,1180,1180
500000,3,2.5,2270,2270
255000,3,2.25,1830,1400
1.48E+06,3,2.75,3910,1970
154500,3,1,890,890
425000,3,2.25,1820,1260
700000,4,2.5,2440,2440
410500,2,1,1110,740
432000,3,2,1870,1210
530000,3,1.5,1240,1240
465000,3,2,1560,1560
498688,3,2.5,1910,1910
573500,3,1,2200,1600
349900,4,2.75,2530,2530
220000,3,1,1130,1130
260000,2,1,820,820
290000,2,1,960,960
615000,4,1.5,1980,1780
730000,4,3.5,3370,2250
1.95E+06,4,3.25,7420,7420
332500,3,2.25,1800,1800
650000,5,3.5,3990,2820
1.40E+06,4,2.5,4070,3390
465000,4,1.75,1640,1480
690000,4,3.25,3730,2460
289900,3,1.75,1220,1220
1.62E+06,3,3.5,3490,2570
339950,3,2.5,1730,1730
367999,4,2.75,3430,3430
380000,4,2.5,2320,2320
440000,3,1.75,2030,2030
975000,5,4,4850,4850
309500,3,1.5,1340,1340
350000,3,1,1130,1130
215000,2,2,1180,1180
254000,2,1,910,910
567000,3,1.75,1630,1630
402000,2,1,710,710
365000,4,1,1520,1520
625000,4,2.5,2820,2820
432000,4,1.75,1970,1970
335500,5,3,2240,1700
672500,2,1.75,1860,1020
336000,4,1,1780,1780
294400,4,2.5,1788,1788
541900,3,2.5,1880,1880
505000,3,1.75,2300,1520
255000,3,2.5,1610,1610
435000,6,2.5,2270,1470
636000,2,1.75,1230,1230
655000,4,3.5,3420,3420
280500,3,1.5,1670,1370
520000,2,1,1120,900
354000,4,2.5,2580,2580
810000,5,2.75,3847,2299
400000,4,2.5,3630,2300
879900,4,2.75,3580,1840
1.29E+06,5,4,4050,2780
902500,3,3.5,3240,2130
900000,3,1.75,1540,1540
419500,4,2.5,2550,2550
685000,4,2,2340,1270
429950,4,2.5,2320,2320
464950,4,2.5,1640,1640
239900,2,1,910,910
406250,4,3.25,2550,2550
447000,4,2.5,2660,2660
466800,3,2.5,1480,1480
674000,4,2.5,2810,1740
525000,1,1,830,830
674950,3,2.75,3510,3510
374900,3,2.5,2480,2480
1.44E+06,4,3,3720,2720
559500,3,2.25,2150,2150
